ZIP;NAME;TYPE;A0_NAME;A1_NAME;A2_NAME;A3_NAME;A4_NAME;A5_NAME;A6_NAME;A7_NAME;A8_NAME;X_COORDINATE;Y_COORDINATE;SERVICE_HOURS;TEMP_SERVICE_HOURS;TEMP_SERVICE_HOURS_UNTIL;TEMP_SERVICE_HOURS_2;TEMP_SERVICE_HOURS_2_UNTIL;comment_est;comment_eng;comment_rus;comment_lav;comment_lit;MODIFIED
69400;"Abja-Paluoja postkontor";1;EE;"Viljandi maakond";"Abja vald";"Abja-Paluoja linn";NULL;"Pärnu maantee";NULL;8;NULL;25.3548298784361;58.1264356146443;"E,T,K,R 8:30-13:00 ja 13:30-16:00;N 8:30-13:00 ja 13:30-18:00;L,P suletud";NULL;NULL;"15.09.15 suletud;lähim Viljandi pk";15.09.2015;;;;;;2015-09-08+03:00
48094;"Adavere postipunkt";1;EE;"Jõgeva maakond";"Põltsamaa vald";"Adavere alevik";NULL;"Tallinna maantee";NULL;6;NULL;25.8996412135384;58.7059373138417;"E-P 9:00-19:00";NULL;NULL;"20.08.2015 suletud";20.08.2015;;;;;;2015-08-05+03:00
74594;"Aegviidu postipunkt";1;EE;"Harju maakond";"Aegviidu vald";"Aegviidu alev";NULL;"Piibe maantee";NULL;8;NULL;25.6066667074441;59.2883779411755;"E-N 10.00-20.00;R,L 10.00-21.00;P 10.00-20.00";NULL;NULL;NULL;NULL;;;;;;2015-09-03+03:00
63701;"Ahja postkontor";1;EE;"Põlva maakond";"Ahja vald";"Ahja alevik";NULL;"Illimari tänav";NULL;6;NULL;27.0699332100434;58.2069079846627;"E-R 9:00-14:00;L,P suletud";"10.08-24.08.15 suletud;lähim Mooste pk";24.08.2015;NULL;NULL;;;;;;2015-08-10+03:00
73417;"Ahula postkontor";1;EE;"Järva maakond";"Albu vald";"Ahula küla";NULL;NULL;NULL;NULL;NULL;25.7256173980404;59.1089161374288;"E-R 14:00-16:15;L,P suletud";NULL;NULL;"15.09.15 suletud;lähim Järva-Jaani pk";15.09.2015;;;;;;2015-09-04+03:00
12601;"Akadeemia postkontor";1;EE;"Harju maakond";Tallinn;"Mustamäe linnaosa";NULL;"Akadeemia tee";NULL;3;NULL;24.6700186393718;59.3966368563455;"E-R 10:00-17:00;L,P suletud";"20.08.2015 suletud";20.08.2015;NULL;NULL;;;;;;2015-07-30+03:00
68594;"Ala postipunkt";1;EE;"Valga maakond";"Helme vald";"Ala küla";NULL;NULL;"Ala kauplus";NULL;NULL;25.7018989811636;58.009937861375;"E-R 10.00-19.00;L,P 10.00-15.00";NULL;NULL;"20.08.2015 suletud";20.08.2015;;;;;;2015-08-05+03:00
41014;"Alajõe postipunkt";1;EE;"Ida-Viru maakond";"Alajõe vald";"Alajõe küla";NULL;"Kanarbiku tänav";NULL;1;NULL;27.4337707115092;59.0089843889587;"E-R 11:00-13:00; L,P suletud";NULL;NULL;"22.06.-24.06.2015 suletud";24.06.2015;;;;;;2015-06-15+03:00
60200;"Alatskivi postkontor";1;EE;"Tartu maakond";"Alatskivi vald";"Alatskivi alevik";NULL;"Tartu maantee";NULL;3;NULL;27.1348450791766;58.601973806618;"E-R 9:00-11:30 ja 12:00-15:30;L,P suletud";"Avatud 14.09.15, 16.09.15, 18.09.15 ja 01.10.15;lähim Koosa pk";01.10.2015;"15.09.-02.10.15 suletud v.a eelpool märgitud päevad;lähim Kallaste pk";02.10.2015;;;;;;2015-09-14+03:00
74494;"Alavere postipunkt";1;EE;"Harju maakond";"Anija vald";"Alavere küla";NULL;NULL;NULL;NULL;NULL;25.3284436360916;59.2452274261914;"E-L 10:00-19:00; P 10:00-17:00";NULL;NULL;"20.08.2015 avatud 10.00-17.00";20.08.2015;;;;;;2015-08-11+03:00
79696;"Alu postipunkt";1;EE;"Rapla maakond";"Rapla vald";"Alu alevik";NULL;"Keskuse tee";NULL;3;NULL;24.7627587129265;59.0222258393592;"E-L 10:00-20:00; P 10:00-19:00";NULL;NULL;"20.08.2015 suletud";20.08.2015;;;;;;2015-08-11+03:00
88854;"Alytaus PC ARENA paštomatas";0;LT;Alytus;"Naujoji g. 7E, Alytus";;;;;;;24.165960;54.407646;;;;;;;;;;"Paštomatą rasite lauke, prie pagrindinio įėjimo sienos dešiniojo kampo";
88855;"Alytaus RIMI Pulko paštomatas";0;LT;Alytus;"Pulko g. 53A, Alytus";;;;;;;24.429900;54.389050;;;;;;;;;;"Paštomatą rasite lauke, prie įėjimo į prekybos centrą, kairėje pusėje";
73515;"Ambla postkontor";1;EE;"Järva maakond";"Ambla vald";"Ambla alevik";NULL;"Pikk tänav";NULL;19;NULL;25.8386641734417;59.192514355365;"E-R 8:00-13:00;L,P suletud";"20.08.2015 suletud";20.08.2015;NULL;NULL;;;;;;2015-07-30+03:00
66401;"Antsla postkontor";1;EE;"Võru maakond";"Antsla vald";"Antsla linn";NULL;"Friedrich Reinhold Kreutzwaldi tänav";NULL;2;NULL;26.5292980057806;57.8290427185943;"E-N 8:30-16:00;R 8:30-17:00;L 8:30-12:00;P suletud";"20.08.2015 suletud";20.08.2015;NULL;NULL;;;;;;2015-07-30+03:00
73516;"Aravete postkontor";1;EE;"Järva maakond";"Ambla vald";"Aravete alevik";NULL;"Piibe maantee";NULL;16;NULL;25.7513922837395;59.1445066099348;"E 8:00-12:00;T-N 8:00-15:00;R 8:00-17:30;L,P suletud";NULL;NULL;"15.09.15 suletud;lähim Ambla pk";15.09.2015;;;;;;2015-09-04+03:00
75095;"Ardu postipunkt";1;EE;"Harju maakond";"Kose vald";"Ardu alevik";NULL;"Kesk tee";NULL;6;NULL;25.3587413659213;59.099939943539;"E,T,N,R 8.30-11.00;K 15.00-17.00;L,P suletud";NULL;NULL;"24.09.-25.09.2015 suletud;lähim Kose pk";25.09.2015;;;;;;2015-09-09+03:00
87300;"Are postkontor";1;EE;"Pärnu maakond";"Are vald";"Are alevik";NULL;"Pärivere tee";NULL;17;NULL;24.565436353012;58.5187166663528;"T,K,N 9:00-15:00;E,R,L,P suletud";"11.08.15 suletud;lähim Pärnu-Jaagupi pk";11.08.2015;"20.08.2015 suletud";20.08.2015;;;;;;2015-08-06+03:00
75291;"Aruküla postkontor";1;EE;"Harju maakond";"Raasiku vald";"Aruküla alevik";NULL;"Tallinna maantee";NULL;8;NULL;25.0780034234292;59.3707430564956;"T,K,R 9:00-16:00;N 9:00-18:00;L 10:00-13:00;P,E suletud";"08.09.2015 suletud";08.09.2015;"07.09.-13.09.15 avatud E,K,R 9:00-16:00;N 9:00-18:00;L 10:00-13:00;T,P suletud";13.09.2015;;;;;;2015-09-04+03:00
43400;"Aseri postkontor";1;EE;"Ida-Viru maakond";"Aseri vald";"Aseri alevik";NULL;"Tehase tänav";NULL;23;NULL;26.8668270066743;59.4497662235528;"E 9:00-17:00;T-R 9:00-16:00;L,P suletud";NULL;NULL;"20.08.2015 suletud";20.08.2015;;;;;;2015-07-30+03:00
93794;"Aste postipunkt";1;EE;"Saare maakond";"Lääne-Saare vald";"Aste alevik";NULL;"Rahu tänav";NULL;1;NULL;22.4442528408016;58.34502483572;"E-R 9:00-20:00;L,P Suletud";NULL;NULL;"22.06.-24.06.2015 suletud";24.06.2015;;;;;;2015-06-15+03:00
88300;"Audru postkontor";1;EE;"Pärnu maakond";"Audru vald";"Audru alevik";NULL;"Pärna allee";NULL;7;NULL;24.3562101153666;58.4076757394351;"E,T 9:00-18:00;K-R 9:00-16:00;L, P suletud";"11.08.15 suletud;lähim Pärnu pk";11.08.2015;"17.08.-31.08.15 suletud;lähim Pärnu pk";31.08.2015;;;;;;2015-08-07+03:00
42000;"Avinurme postkontor";1;EE;"Ida-Viru maakond";"Avinurme vald";"Avinurme alevik";NULL;"Võidu tänav";NULL;21;NULL;26.8733161149185;58.9875263435814;"E 9:00-18:00;T-N 8:00-15:30;R 8:00-14:00;L,P suletud";"03.08-16.08.15 avatud E-R 9:00-15:00;L,P suletud;lähimad Iisaku pk ja Mustvee pk";16.08.2015;"20.08.2015 suletud";20.08.2015;;;;;;2015-08-11+03:00
9940;"Bauskas Supernetto pakomāts";0;LV;Bauska;"Zaļā iela 3,Bauska";;;;;;;24.194196;56.40707;;;;;;;;;;;
88866;"Biržų NORFA XL Respublikos paštomatas";0;LT;Biržai;"Respublikos g. 2E, Biržai";;;;;;;24.769201;56.194351;;;;;;;;;;"Paštomatą rasite prie pagrindinio parduotuvės įėjimo, kairėje pusėje";
9946;"Bērnu pasaule RIMI pakomāts";0;LV;Rīga;"Matīsa iela 25,Rīga";;;;;;;24.134079;56.957136;;;;;;;;;;;
9921;"Cēsu Maxima XX pakomāts";0;LV;Cēsis;"Valmieras iela 17a, Cēsis";;;;;;;25.280035;57.317123;;;;;;;;;;;
9916;"Daugavpils Aveņu centrs pakomāts";0;LV;Daugavpils;"Raipoles iela 11, Daugavpils";;;;;;;26.526382;55.901089;;;;;;;;;;;
9918;"Daugavpils Ditton Sport2000 pakomāts";0;LV;Daugavpils;"Kandavas iela 15,Daugavpils";;;;;;;26.516401;55.874596;;;;;;;;;;;"2015-05-26 17:05:00"
9941;"Dobeles RIMI pakomāts";0;LV;Dobele;"Baznīcas iela 14,Dobele";;;;;;;23.283044;"56.624913 ";;;;;;;;;;;
88865;"Druskininkų IKI Čiurlionio paštomatas";0;LT;Druskininkai;"Čiurlionio g. 107, Druskininkai";;;;;;;23.990601;54.112990;;;;;;;;;;"Paštomatą rasite lauke, prie dešiniosios prekybos centro sienos";
50600;"Eedeni postkontor";1;EE;"Tartu maakond";"Tartu linn";NULL;NULL;"Kalda tee";NULL;1c;NULL;26.7504147129312;58.3730966181689;"E-R 10:00-21:00;L-P 10:00-19:00";"20.08.2015 suletud";20.08.2015;NULL;NULL;;;;;;2015-07-30+03:00
88853;"Elektrėnų RIMI paštomatas";0;LT;Elektrėnai;"Draugystės g. 26A, Elektrėnai";;;;;;;24.670803;54.786282;;;;;;;;;;"Paštomatą rasite lauke, prie įėjimo į parduotuvę, kairėje pusėje";
96047;"Elva Konsumi pakiautomaat";0;EE;"Tartu maakond";"Elva linn";NULL;NULL;"Kesk tänav";NULL;1;NULL;26.4086950442004;58.2209969937114;NULL;NULL;NULL;NULL;NULL;;;;;;2014-11-10+02:00
61599;"Elva postkontor";1;EE;"Tartu maakond";"Elva linn";NULL;NULL;"Puiestee tänav";NULL;1;NULL;26.4065145965037;58.2210236607947;"E-R 10:00-18:00;L 10:00-13:00;P suletud";"20.08.2015 suletud";20.08.2015;NULL;NULL;;;;;;2015-07-30+03:00
92094;"Emmaste postipunkt";1;EE;"Hiiu maakond";"Emmaste vald";"Emmaste küla";NULL;NULL;Vallamaja;NULL;NULL;22.5967230833468;58.7055422997516;"E-R 8:30-16:00; L,P suletud";NULL;NULL;"22.06.-24.06.2015 suletud";24.06.2015;;;;;;2015-06-15+03:00
45394;"Essu postipunkt";1;EE;"Lääne-Viru maakond";"Haljala vald";"Essu küla";NULL;NULL;NULL;NULL;NULL;26.3685510738662;59.4305050956132;"E-R 10:00-14:00;L,P suletud";NULL;NULL;"20.08.2015 suletud";20.08.2015;;;;;;2015-08-05+03:00
9948;"Gulbenes Maxima pakomāts";0;LV;Gulbene;"Rīgas iela 41,Gulbene";;;;;;;26.757055;57.172298;;;;;;;;;;;
74091;"Haabneeme postkontor";1;EE;"Harju maakond";"Viimsi vald";"Haabneeme alevik";NULL;"Randvere tee";NULL;6;NULL;24.8316774506303;59.5064594801984;"E-R 10:00-19:00;L 10:00-14:00;P suletud";"13.08.-31.10.2015 avatud E-R 10:00-17:00;L P suletud";31.10.2015;"20.08.2015 suletud";20.08.2015;;;;;;2015-07-30+03:00
65047;"Haanja postipunkt";1;EE;"Võru maakond";"Haanja vald";"Haanja küla";NULL;"Võru tee";NULL;7;NULL;27.0513575544003;57.7207607868027;"E-R 10:00-18:00;L,P 10:00-17:00";NULL;NULL;"20.08.2015 suletud";20.08.2015;;;;;;2015-08-05+03:00
96033;"Haapsalu Konsumi pakiautomaat";0;EE;"Lääne maakond";"Haapsalu linn";NULL;NULL;"Tallinna maantee";NULL;1;NULL;23.5422706804988;58.9404262624195;NULL;NULL;NULL;NULL;NULL;;;;;;2014-11-11+02:00
90501;"Haapsalu postkontor";1;EE;"Lääne maakond";"Haapsalu linn";NULL;NULL;"Nurme tänav";NULL;2;NULL;23.5431320582649;58.9412705221713;"E-R 10:00-18:00;L 10:00-14:00;P suletud";"20.08.2015 suletud";20.08.2015;NULL;NULL;;;;;;2015-08-04+03:00
60501;"Haava postkontor";1;EE;"Tartu maakond";"Tartu vald";"Kõrveküla alevik";NULL;"Haava tänav";NULL;6;NULL;26.7651002534335;58.4186312340485;"E,T,N,R 8:00-12:30;K 11:00-18:00;L,P suletud";"21.09.2015 suletud;lähim Raadi pk";21.09.2015;"24.09.-02.10.15 suletud;lähim Raadi pk";02.10.2015;;;;;;2015-09-10+03:00
79697;"Hagudi postipunkt";1;EE;"Rapla maakond";"Rapla vald";"Hagudi alevik";NULL;"Kooli tänav";NULL;1;NULL;24.8084335337639;59.0646725583314;"E,T,N,R 10:00-18:00;K 15-18;L,P suletud";"20.08.2015 suletud";20.08.2015;"25.08.-27.08.2015;lähim Alu postipunkt";27.08.2015;;;;;;2015-08-14+03:00
45322;"Haljala postkontor";1;EE;"Lääne-Viru maakond";"Haljala vald";"Haljala alevik";NULL;"Võsu maantee";NULL;5;NULL;26.2665852612834;59.4337731434386;"E,T,N,R 9:00-13:00;K 9:00-18:00;L,P suletud";"20.08.2015 suletud";20.08.2015;"28.08.2015 suletud;lähim Rakvere pk";28.08.2015;;;;;;2015-08-10+03:00
69594;"Halliste postipunkt";1;EE;"Viljandi maakond";"Halliste vald";"Halliste alevik";NULL;"Nurme tänav";NULL;3;8;25.4381242101641;58.1647405446529;"E,T,N 10:00-17:00;K 10:00-18:00;R 10:00-16:00;L,P suletud";NULL;NULL;"10.09.-11.09.2015 suletud;lähim Abja-Paluoja pk";11.09.2015;;;;;;2015-09-04+03:00
68094;"Hargla postipunkt";1;EE;"Valga maakond";"Taheva vald";"Hargla küla";NULL;NULL;NULL;NULL;NULL;26.3985208782555;57.6136497489247;"E-R 10.00-16.00;L,P suletud";NULL;NULL;"20.08.2015 suletud";20.08.2015;;;;;;2015-08-05+03:00
76992;"Harku postkontor";1;EE;"Harju maakond";"Harku vald";"Harku alevik";NULL;"Instituudi tee";NULL;2;NULL;24.5803723461946;59.3910822382343;"T,K,R 9:00-12:00;N 15:00-18:00;L 9:00-12:00;P,E suletud";"20.08.2015 suletud";20.08.2015;"28.08.2015 suletud;lähim Järveotsa pk";28.08.2015;;;;;;2015-07-30+03:00
63201;"Himmaste postkontor";1;EE;"Põlva maakond";"Põlva vald";"Himmaste küla";NULL;"Keskuse tee";NULL;6/2;NULL;27.0838504592854;58.0870548313889;"E-R 8:00-11:00;L,P suletud";NULL;NULL;"01.10.-14.10.15 suletud;lähim Põlva pk";14.10.2015;;;;;;2015-09-23+03:00
45294;"Hulja postipunkt";1;EE;"Lääne-Viru maakond";"Kadrina vald";"Hulja alevik";NULL;"Vandu tee";NULL;2;NULL;26.2161721273334;59.3531021363367;"E-R 9:30-12:00;L,P suletud";NULL;NULL;"20.08.2015 suletud";20.08.2015;;;;;;2015-08-05+03:00
68494;"Hummuli postipunkt";1;EE;"Valga maakond";"Hummuli vald";"Hummuli alevik";NULL;NULL;"Tõrva TÜ Hummuli kauplus";NULL;NULL;26.054681195546;57.9062427246093;"E-R 10.00-19.00;L 10.00-18.00;P suletud";NULL;NULL;"20.08.2015 suletud";20.08.2015;;;;;;2015-08-05+03:00
86000;"Häädemeeste postkontor";1;EE;"Pärnu maakond";"Häädemeeste vald";"Häädemeeste alevik";NULL;"Pärnu maantee";NULL;13;NULL;24.5012024974138;58.0832273268478;"E-R 8:30-16:30;L 8:30-13:00;P suletud";"20.08.2015 suletud";20.08.2015;"17.08.-31.08.15 avatud E-R 8:30-16:00;L 8:30-13:00;P suletud";31.08.2015;;;;;;2015-08-11+03:00
31001;"Iidla postkontor";1;EE;"Ida-Viru maakond";"Kohtla-Järve linn";"Ahtme linnaosa";NULL;"Maleva tänav";NULL;25;NULL;27.4196693921909;59.3278983418098;"E-R 9:00-18:00;L 9:00-14:00;P suletud";NULL;NULL;"20.08.2015 suletud";20.08.2015;;;;;;2015-07-30+03:00
41100;"Iisaku postkontor";1;EE;"Ida-Viru maakond";"Iisaku vald";"Iisaku alevik";NULL;"Tartu maantee";NULL;34;NULL;27.3100261349157;59.100440845705;"E,T,N,R 8:30-15:30;K 9:00-18:00;L,P suletud";"20.08.2015 suletud";20.08.2015;NULL;NULL;;;;;;2015-07-30+03:00
61494;"Ilmatsalu postipunkt";1;EE;"Tartu maakond";"Tähtvere vald";"Ilmatsalu alevik";NULL;"Kooli tee";NULL;5;NULL;26.5610692791923;58.3850921545351;"E,K 11:00-17:00;T 9:00-17:00;N 11:00-18:00;R,L,P suletud";"20.08.2015 suletud";20.08.2015;"Suvekuudel avatud E-N 11.00-17.00;lähim Räni pk";31.08.2015;;;;;;2015-08-05+03:00
72494;"Imavere postipunkt";1;EE;"Järva maakond";"Imavere vald";"Imavere küla";NULL;"Kiigevere tee";NULL;5;NULL;25.7687122255616;58.731250050448;"E?N 10.00-15.00;R 9.00-15.00;L,P suletud";"04.08.-22.08.15 suletud;lähim Adavere postipunkt";22.08.2015;"Avatud 19.08.15";19.08.2015;;;;;;2015-08-05+03:00
9919;"Jelgavas IKI pakomāts";0;LV;Jelgava;"Rīgas iela 57a, Jelgava";;;;;;;23.760853;56.669857;;;;;;;;;;;
9929;"Jelgavas Vivo RIMI pakomāts";0;LV;Jelgava;"Katoļu iela 18, Jelgava";;;;;;;23.7265;56.647499;;;;;;;;;;;
88867;"Jonavos RIMI paštomatas";0;LT;Jonava;"Vasario 16-osios g. 4, Jonava";;;;;;;24.276308;55.731470;;;;;;;;;;"Paštomatą rasite prie įėjimo į parduotuvę, kairėje pusėje, už kampo";
88864;"Jurbarko MAXIMA CENTRO paštomatas";0;LT;Jurbarkas;"Dariaus ir Girėno g. 66, Jurbarkas";;;;;;;22.767212;55.773470;;;;;;;;;;"Paštomatą rasite lauke, prie įėjimo į parduotuvę, dešinėje pusėje";
79493;"Juuru postipunkt";1;EE;"Rapla maakond";"Juuru vald";"Juuru alevik";NULL;"Tallinna maantee";NULL;15;NULL;24.9631263694188;59.0582741637499;"E-L 9.00-20.00;P 10.00-15.00";NULL;NULL;"20.08.2015 avatud 10.00-17.00";20.08.2015;;;;;;2015-08-11+03:00
73693;"Jäneda postipunkt";1;EE;"Lääne-Viru maakond";"Tapa vald";"Jäneda küla";NULL;NULL;NULL;NULL;NULL;25.6841275182903;59.2441943098054;"E 16.00-18.00;T-R 12.00-14.00;L,P Suletud";NULL;NULL;"20.08.2015 suletud";20.08.2015;;;;;;2015-08-05+03:00
73311;"Järva-Jaani postkontor";1;EE;"Järva maakond";"Järva-Jaani vald";"Järva-Jaani alev";NULL;"Lai tänav";NULL;23;NULL;25.8842851750107;59.0381906796679;"E-R 8:30-16:00;L 8:30-13:00;P suletud";NULL;NULL;"20.08.2015 suletud";20.08.2015;;;;;;2015-07-30+03:00
79191;"Järvakandi postkontor";1;EE;"Rapla maakond";"Järvakandi vald";"Järvakandi alev";NULL;"Vana-Asula tänav";NULL;5;NULL;24.8136712558725;58.7766118789889;"E-R 9:00-16:00;L 9:00-13:00;P suletud";"20.07.-16.08.15 avatud E-R 9:00-15:00;L 9:00-13:00;P suletud;lähim Rapla pk";16.08.2015;"20.08.2015 suletud";20.08.2015;;;;;;2015-07-30+03:00
11801;"Järve postkontor";1;EE;"Harju maakond";Tallinn;"Nõmme linnaosa";NULL;"Pärnu maantee";NULL;238;NULL;24.719983876299;59.3927188700996;"E-R 10:00-20:00;L,P 10:00-16:00";"20.08.2015 suletud";20.08.2015;NULL;NULL;;;;;;2015-07-30+03:00
12201;"Järveotsa postkontor";1;EE;"Harju maakond";Tallinn;"Haabersti linnaosa";NULL;"Õismäe tee";NULL;107;NULL;24.6370868496343;59.4114020928912;"E-R 10:00-20:00;L,P 10:00-16:00";"20.08.2015 suletud";20.08.2015;NULL;NULL;;;;;;2015-07-30+03:00
86894;"Jõesuu postipunkt";1;EE;"Pärnu maakond";"Tori vald";"Jõesuu küla";NULL;NULL;Limbo;NULL;NULL;24.9019114897467;58.4948902721711;"E-R 11:30-20:00; L,P suletud";NULL;NULL;"22.06.-24.06.2015 suletud";24.06.2015;;;;;;2015-06-15+03:00
96044;"Jõgeva Konsumi pakiautomaat";0;EE;"Jõgeva maakond";"Jõgeva linn";NULL;NULL;"Aia tänav";NULL;3;NULL;26.39596298921;58.7466491531936;NULL;NULL;NULL;NULL;NULL;;;;;;2014-11-10+02:00
48301;"Jõgeva postkontor";1;EE;"Jõgeva maakond";"Jõgeva linn";NULL;NULL;"Aia tänav";NULL;8;NULL;26.3960887785203;58.7473021803743;"E-R 9:00-18:00;L 9:00-12:00;P suletud";"20.08.2015 suletud";20.08.2015;NULL;NULL;;;;;;2015-07-30+03:00
96030;"Jõhvi Jewe kaubanduskeskuse pakiautomaat";0;EE;"Ida-Viru maakond";"Jõhvi vald";"Jõhvi linn";NULL;"Narva maantee";NULL;8;NULL;27.4178365491909;59.3574926190905;NULL;NULL;NULL;NULL;NULL;;;;;;2014-11-18+02:00
96089;"Jõhvi Maxima pakiautomaat";0;EE;"Ida-Viru maakond";"Jõhvi vald";"Jõhvi linn";NULL;"Rakvere tänav";NULL;29;NULL;27.4013659690654;59.3622029348533;NULL;NULL;NULL;NULL;NULL;;;;;;2014-11-10+02:00
41501;"Jõhvi postkontor";1;EE;"Ida-Viru maakond";"Jõhvi vald";"Jõhvi linn";NULL;"Narva maantee";NULL;8;NULL;27.4178168452436;59.3579407854129;"E-R 9:00-18:00; L 9:00-14:00;P suletud";"20.08.2015 suletud";20.08.2015;NULL;NULL;;;;;;2015-07-30+03:00
88394;"Jõõpre postipunkt";1;EE;"Pärnu maakond";"Audru vald";"Jõõpre küla";NULL;"Aisa tee";NULL;1;NULL;24.3251336523092;58.4734502469908;"E-P 09.00-12.00";NULL;NULL;"22.06.-24.06.2015 suletud";24.06.2015;;;;;;2015-06-15+03:00
96079;"Jüri Konsumi pakiautomaat";0;EE;"Harju maakond";"Rae vald";"Jüri alevik";NULL;"Aruküla tee";NULL;29;NULL;24.9128720252297;59.358511155872;NULL;NULL;NULL;NULL;NULL;;;;;;2014-11-18+02:00
75391;"Jüri postkontor";1;EE;"Harju maakond";"Rae vald";"Jüri alevik";NULL;"Aruküla tee";NULL;29;NULL;24.9124131292207;59.3582053094536;"E-R 10:00-19:00;L 10:00-14:00;P suletud";"20.08.2015 suletud";20.08.2015;"1.06-31.08.2015 avatud E,K,R 12:00-19:00;T,N 10:00-17:00;L 10:00-14:00;lähim Rae pk";31.08.2015;;;;;;2015-07-30+03:00
9924;"Jēkabpils Mego pakomāts";0;LV;Jēkabpils;"Vienības iela 1a, Jēkabpils";;;;;;;25.87512;56.49342;;;;;;;;;;;
68194;"Kaagjärve postipunkt";1;EE;"Valga maakond";"Karula vald";"Kaagjärve küla";NULL;NULL;NULL;NULL;NULL;26.1783670317531;57.7665038271231;"E-L 10:00-18:00;P 10:00-13:00";NULL;NULL;"20.08.2015 suletud";20.08.2015;;;;;;2015-08-05+03:00
72194;"Kabala postipunkt";1;EE;"Järva maakond";"Türi vald";"Kabala küla";NULL;"Tiigi tänav";NULL;2;NULL;25.6345522932933;58.6926708171906;"E-R 09.00-18.00;L-P 10.00-14.00";NULL;NULL;"20.08.2015 suletud";20.08.2015;;;;;;2015-08-05+03:00
45240;"Kadrina postkontor";1;EE;"Lääne-Viru maakond";"Kadrina vald";"Kadrina alevik";NULL;"Viru tänav";NULL;16;NULL;26.1306186848296;59.3424951580216;"E,T,K,R 8:30-16:00;N 8:30-18:00;L 8:30-12:00;P suletud";"30.07.15 suletud;31.07.15 avatud E,T,K,R 9:00-14:00;N 9:00-18:00;L 9:00-12:00;P suletud;lähim Rakvere pk";31.07.2015;"20.08.2015 suletud";20.08.2015;;;;;;2015-07-30+03:00
79391;"Kaiu postkontor";1;EE;"Rapla maakond";"Kaiu vald";"Kaiu alevik";NULL;"Kasvandu tee";NULL;17;NULL;25.0550595339958;59.0138582603507;"E-R 8:00-13:00;L,P suletud";NULL;NULL;"15.09.15 suletud;lähim Rapla pk";15.09.2015;;;;;;2015-09-04+03:00
60101;"Kallaste postkontor";1;EE;"Tartu maakond";"Kallaste linn";NULL;NULL;"Oja tänav";NULL;22;NULL;27.1616284175839;58.6624072837133;"T-R 8:00-15:30;L 9:00-14:00;E,P suletud";"25.08.15 suletud;lähim Alatskivi pk";25.08.2015;"14.09.-27.09.15 avatud T,N 8:30-15:30;L 9:00-14:00;E,K,R,P suletud;lähim Alatskivi pk";27.09.2015;;;;;;2015-08-21+03:00
